procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 1  0      0    263     81   3013    0    0     0     0 3177 6949  4  2 94  0  0 2026-07-03 19:07:07
 0  0      0    272     81   3013    0    0     0     0 2712 5185  2  1 97  0  0 2026-07-03 19:07:09
 1  0      0    260     81   3013    0    0     0    30 3410 7779  4  3 93  0  0 2026-07-03 19:07:11
 0  0      0    265     81   3013    0    0     0     4 2982 5987  2  2 96  0  0 2026-07-03 19:07:13
 0  0      0    263     81   3013    0    0     0     0 3189 6570  2  1 96  0  0 2026-07-03 19:07:15
 0  0      0    261     81   3013    0    0     0    34 3987 9666  5  3 91  0  0 2026-07-03 19:07:17
 0  0      0    264     81   3013    0    0     0     0 2747 5445  2  1 97  0  0 2026-07-03 19:07:19
 0  0      0    265     81   3013    0    0     0    24 2872 5843  2  1 97  0  0 2026-07-03 19:07:21
 0  0      0    262     81   3013    0    0     0    24 3303 7422  4  2 94  0  0 2026-07-03 19:07:23
 0  0      0    258     81   3013    0    0     0    42 3237 6608  2  2 96  0  0 2026-07-03 19:07:25
 1  0      0    261     81   3013    0    0     0    48 3640 8597  4  3 93  0  0 2026-07-03 19:07:27
 0  0      0    264     81   3013    0    0     0     0 2892 5807  2  2 96  0  0 2026-07-03 19:07:29
 0  0      0    263     81   3013    0    0     0     2 2863 5947  2  1 97  0  0 2026-07-03 19:07:31
 0  0      0    267     81   3013    0    0     0    34 3594 8537  5  2 92  0  0 2026-07-03 19:07:33
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 1  0      0    265     81   3013    0    0     0     0 2675 5248  2  1 97  0  0 2026-07-03 19:07:35
 4  0      0    258     81   3013    0    0     0    28 2982 5847  4  2 95  0  0 2026-07-03 19:07:37
 0  0      0    263     81   3013    0    0     0     0 3025 6668  3  1 96  0  0 2026-07-03 19:07:39
 0  0      0    264     81   3013    0    0     0     0 2857 5818  2  2 96  0  0 2026-07-03 19:07:41
 0  0      0    261     81   3013    0    0     0    22 3244 7574  4  2 93  0  0 2026-07-03 19:07:43
 0  0      0    261     81   3013    0    0     0     2 3345 6917  3  1 96  0  0 2026-07-03 19:07:45
 0  0      0    268     81   3013    0    0     0     4 3291 7143  2  1 96  0  0 2026-07-03 19:07:47
 4  0      0    263     81   3013    0    0     0    30 3588 8261  4  2 94  0  0 2026-07-03 19:07:49
 0  0      0    264     81   3013    0    0     0     0 3129 6242  3  2 95  0  0 2026-07-03 19:07:51
 1  0      0    257     81   3013    0    0     0    44 3217 7168  4  3 93  0  0 2026-07-03 19:07:53
 0  0      0    262     81   3013    0    0     0     0 3409 7115  2  1 96  0  0 2026-07-03 19:07:55
 0  0      0    267     81   3013    0    0     0     4 2849 5837  2  1 97  0  0 2026-07-03 19:07:57
 0  0      0    260     81   3013    0    0     0    62 3540 7966  4  2 93  0  0 2026-07-03 19:07:59
 1  0      0    263     81   3013    0    0     0     0 2830 5917  2  2 96  0  0 2026-07-03 19:08:01
 5  0      0    246     81   3013    0    0     0    28 2391 4457  2  1 97  0  0 2026-07-03 19:08:03
 1  0      0    260     81   3013    0    0     0     0 3410 7470  5  2 93  0  0 2026-07-03 19:08:05
 0  0      0    264     81   3013    0    0     0     0 2795 5768  2  2 97  0  0 2026-07-03 19:08:07
 0  0      0    261     81   3013    0    0     0    24 3701 8143  5  2 93  0  0 2026-07-03 19:08:09
 0  0      0    262     81   3013    0    0     0     0 3013 6083  2  1 97  0  0 2026-07-03 19:08:11
 0  0      0    263     81   3013    0    0     0     8 2453 4756  2  1 97  0  0 2026-07-03 19:08:13
 0  0      0    264     81   3013    0    0     0    36 4481 9869  6  3 91  0  0 2026-07-03 19:08:15
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    259     81   3013    0    0     0     4 3222 6969  2  2 96  0  0 2026-07-03 19:08:17
 0  0      0    260     81   3013    0    0     0    30 3527 7859  5  3 93  0  0 2026-07-03 19:08:19
 0  0      0    260     81   3013    0    0     0     0 2935 5850  2  1 97  0  0 2026-07-03 19:08:21
 0  0      0    261     81   3013    0    0     0    76 2418 4633  2  1 97  0  0 2026-07-03 19:08:23
 0  0      0    269     81   3013    0    0     0    26 4135 9347  5  2 92  0  0 2026-07-03 19:08:25
16  0      0    268     81   3013    0    0     0     0 2764 5810  2  1 97  0  0 2026-07-03 19:08:27
 0  1      0    264     81   3013    0    0     0    58 3067 6322  2  2 96  0  0 2026-07-03 19:08:29
 1  0      0    266     81   3013    0    0     0     0 2629 5082  4  2 94  0  0 2026-07-03 19:08:31
 0  0      0    265     81   3013    0    0     0     0 2836 5867  2  2 97  0  0 2026-07-03 19:08:33
 0  0      0    262     81   3013    0    0     0    26 3934 8983  5  3 92  0  0 2026-07-03 19:08:35
 1  0      0    262     81   3013    0    0     0     2 2834 5912  3  1 96  0  0 2026-07-03 19:08:37
 0  0      0    263     81   3013    0    0     0     0 3129 6521  2  2 96  0  0 2026-07-03 19:08:39
 0  0      0    263     81   3013    0    0     0    24 3455 7387  6  3 90  2  0 2026-07-03 19:08:41
 0  0      0    267     81   3013    0    0     0     2 2395 4679  1  1 97  0  0 2026-07-03 19:08:43
 4  0      0    263     81   3013    0    0     0    24 4311 9483  4  2 94  0  0 2026-07-03 19:08:45
 0  0      0    268     81   3013    0    0     0     4 3259 7558  3  2 94  0  0 2026-07-03 19:08:47
 0  0      0    268     81   3013    0    0    28     2 3232 6453  2  2 96  0  0 2026-07-03 19:08:49
 0  0      0    266     81   3013    0    0     0    32 3529 7977  5  3 92  0  0 2026-07-03 19:08:51
 0  0      0    267     81   3013    0    0     0     0 2462 4746  1  1 98  0  0 2026-07-03 19:08:53
 0  0      0    266     81   3013    0    0     0    20 3506 7624  3  2 96  0  0 2026-07-03 19:08:55
 1  0      0    254     81   3013    0    0     0    22 2897 6063  4  2 94  0  0 2026-07-03 19:08:57
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    265     81   3013    0    0     0    26 2933 5769  2  1 97  0  0 2026-07-03 19:08:59
 2  0      0    271     81   3013    0    0     0    38 3375 7778  4  2 94  0  0 2026-07-03 19:09:01
 1  0      0    266     81   3013    0    0    62     0 3031 6096  2  2 96  0  0 2026-07-03 19:09:03
 0  0      0    257     81   3022    0    0  4390     0 3573 7531  3  3 85  9  0 2026-07-03 19:09:05
 0  0      0    256     81   3022    0    0     0    50 3473 7993  4  2 94  0  0 2026-07-03 19:09:07
 0  0      0    260     81   3022    0    0     0     0 3305 6753  2  2 96  0  0 2026-07-03 19:09:09
 4  0      0    256     81   3022    0    0     0    30 3441 7092  3  2 95  0  0 2026-07-03 19:09:11
 0  0      0    260     81   3022    0    0     0     4 2643 5349  4  2 95  0  0 2026-07-03 19:09:13
 0  0      0    263     81   3022    0    0     0     0 3776 7896  3  2 95  0  0 2026-07-03 19:09:15
 0  0      0    256     81   3022    0    0     0    32 3609 8675  5  2 93  0  0 2026-07-03 19:09:17
 0  0      0    259     81   3022    0    0     0   186 3265 6598  2  2 96  0  0 2026-07-03 19:09:19
 0  0      0    260     81   3022    0    0     0     4 2952 5932  2  1 97  0  0 2026-07-03 19:09:21
 0  0      0    259     81   3022    0    0     0    42 3150 6941  4  2 94  0  0 2026-07-03 19:09:23
 2  0      0    256     81   3022    0    0     0     0 2808 5219  2  1 97  0  0 2026-07-03 19:09:25
 0  0      0    255     81   3022    0    0     0    78 3348 7513  4  2 93  0  0 2026-07-03 19:09:27
 0  0      0    259     81   3022    0    0     0     2 3447 6753  3  2 96  0  0 2026-07-03 19:09:29
 0  0      0    255     81   3022    0    0     0    24 2967 6080  2  2 96  0  0 2026-07-03 19:09:31
 0  0      0    254     81   3022    0    0     0    38 3233 7421  4  3 93  0  0 2026-07-03 19:09:33
 0  0      0    256     81   3022    0    0     0     2 3346 7408  3  2 96  0  0 2026-07-03 19:09:35
 0  0      0    259     81   3022    0    0     0    24 3064 6244  3  1 96  0  0 2026-07-03 19:09:37
 0  0      0    257     81   3022    0    0     0     0 3782 8566  5  3 92  0  0 2026-07-03 19:09:39
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    255     81   3022    0    0     0     0 2881 5845  2  1 97  0  0 2026-07-03 19:09:41
 0  0      0    253     81   3022    0    0     0    28 2872 6049  4  2 94  0  0 2026-07-03 19:09:43
 0  0      0    256     81   3022    0    0     0     0 3572 7614  2  2 96  0  0 2026-07-03 19:09:45
 3  0      0    254     81   3022    0    0    80     0 3022 6259  2  2 96  0  0 2026-07-03 19:09:47
 0  0      0    258     81   3022    0    0     0    32 3978 9118  5  3 92  0  0 2026-07-03 19:09:49
 0  0      0    260     81   3022    0    0     0     0 2880 5930  2  1 97  0  0 2026-07-03 19:09:51
 2  0      0    256     81   3022    0    0     0    24 2256 4421  4  2 94  0  0 2026-07-03 19:09:53
 1  0      0    256     81   3022    0    0     0     0 3367 6785  2  1 96  0  0 2026-07-03 19:09:55
 3  0      0    253     81   3022    0    0     0     0 3080 6642  2  2 96  0  0 2026-07-03 19:09:57
 0  0      0    254     81   3022    0    0     0    46 3942 8860  5  2 93  0  0 2026-07-03 19:09:59
 1  0      0    259     81   3022    0    0     0    22 2892 5803  2  1 97  0  0 2026-07-03 19:10:01
 0  0      0    256     81   3022    0    0     0     0 2861 5892  2  1 97  0  0 2026-07-03 19:10:03
 0  0      0    257     81   3022    0    0     0    40 3600 8185  4  3 93  0  0 2026-07-03 19:10:05
 0  0      0    258     81   3022    0    0     0     0 2752 5767  2  2 96  0  0 2026-07-03 19:10:07
 0  0      0    250     81   3022    0    0     0    28 4022 9239  5  3 92  0  0 2026-07-03 19:10:09
 0  0      0    255     81   3022    0    0     0     4 2950 6035  2  1 96  0  0 2026-07-03 19:10:11
 0  0      0    257     81   3022    0    0     0     0 2341 4606  2  1 98  0  0 2026-07-03 19:10:13
 0  0      0    256     81   3022    0    0     0    36 3821 8427  5  2 93  0  0 2026-07-03 19:10:15
 0  0      0    265     81   3022    0    0     0    46 2797 5751  2  1 97  0  0 2026-07-03 19:10:17
 0  0      0    256     81   3022    0    0     0    34 4256 10108  5  3 92  0  0 2026-07-03 19:10:19
 1  0      0    254     81   3022    0    0     0     0 2024 3418  1  1 98  0  0 2026-07-03 19:10:21
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    253     81   3022    0    0     0     0 2555 4906  2  1 97  0  0 2026-07-03 19:10:23
 0  0      0    251     81   3022    0    0     0    26 3561 7785  5  2 92  0  0 2026-07-03 19:10:25
 0  0      0    259     81   3022    0    0    22     0 2859 6032  2  1 96  0  0 2026-07-03 19:10:27
 1  0      0    259     81   3022    0    0     0    30 3353 7181  2  2 96  0  0 2026-07-03 19:10:29
 0  0      0    258     81   3022    0    0     0    60 3426 7664  5  2 93  0  0 2026-07-03 19:10:31
 1  0      0    261     81   3022    0    0     0     0 2787 5825  2  1 97  0  0 2026-07-03 19:10:33
 3  0      0    254     81   3022    0    0     0    32 3690 8219  5  2 93  0  0 2026-07-03 19:10:35
 0  0      0    259     81   3022    0    0     0     0 2865 5918  3  1 96  0  0 2026-07-03 19:10:37
 0  0      0    259     81   3022    0    0     0     2 3385 7395  2  1 96  0  0 2026-07-03 19:10:39
 0  0      0    255     81   3022    0    0     0    38 3613 7662  5  2 92  0  0 2026-07-03 19:10:41
 0  0      0    257     81   3022    0    0    26     0 2457 4706  1  1 97  0  0 2026-07-03 19:10:43
 2  0      0    252     81   3022    0    0     0    32 3693 7958  3  2 95  0  0 2026-07-03 19:10:45
 0  0      0    264     81   3022    0    0     0     0 3130 6923  4  2 94  0  0 2026-07-03 19:10:47
 2  0      0    253     81   3022    0    0     0     0 3142 6122  2  2 97  0  0 2026-07-03 19:10:49
 0  0      0    254     81   3022    0    0     0    26 3303 7647  5  2 93  0  0 2026-07-03 19:10:51
 0  0      0    256     81   3022    0    0     0     0 2493 4809  1  1 98  0  0 2026-07-03 19:10:53
 0  0      0    260     81   3022    0    0     0     0 3254 6557  2  2 96  0  0 2026-07-03 19:10:55
 0  0      0    255     81   3022    0    0     0    24 3116 6791  6  2 92  0  0 2026-07-03 19:10:57
 0  0      0    258     81   3022    0    0     0     0 3415 7247  3  1 96  0  0 2026-07-03 19:10:59
 4  0      0    265     81   3022    0    0     0    50 3073 6843  4  2 94  0  0 2026-07-03 19:11:01
 0  0      0    260     81   3022    0    0     0    22 3166 6691  2  1 96  0  0 2026-07-03 19:11:03
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    263     81   3022    0    0     0     0 3269 6659  2  2 96  0  0 2026-07-03 19:11:05
 1  0      0    260     81   3022    0    0     0    32 3529 7980  5  3 92  0  0 2026-07-03 19:11:07
 0  0      0    261     81   3022    0    0     0     0 3441 7388  2  2 97  0  0 2026-07-03 19:11:09
 0  0      0    258     81   3022    0    0     0     0 2560 4920  2  2 97  0  0 2026-07-03 19:11:11
 0  0      0    258     81   3022    0    0     0    80 3312 7690  4  2 93  0  0 2026-07-03 19:11:13
 0  0      0    260     81   3022    0    0     0     0 3245 6635  2  1 97  0  0 2026-07-03 19:11:15
 1  0      0    254     81   3022    0    0     0    36 2607 5229  4  2 94  0  0 2026-07-03 19:11:17
 0  0      0    255     81   3022    0    0     0     4 4121 8751  3  2 95  0  0 2026-07-03 19:11:19
 0  0      0    257     81   3022    0    0    56     2 2605 5148  2  1 97  0  0 2026-07-03 19:11:21
 0  0      0    255     81   3022    0    0     0    30 3386 7635  4  2 94  0  0 2026-07-03 19:11:23
 0  0      0    252     81   3022    0    0     0     0 3093 6343  2  2 96  0  0 2026-07-03 19:11:25
 0  0      0    255     81   3022    0    0     0    24 3223 7556  4  2 94  0  0 2026-07-03 19:11:27
 0  0      0    256     81   3022    0    0     0     2 3841 8256  3  2 95  0  0 2026-07-03 19:11:29
 0  0      0    261     81   3022    0    0     0     0 2525 4992  1  1 98  0  0 2026-07-03 19:11:31
 0  0      0    256     81   3022    0    0     0    76 3874 8964  5  3 92  0  0 2026-07-03 19:11:33
 0  0      0    259     81   3022    0    0     0     0 3337 6638  2  2 96  0  0 2026-07-03 19:11:35
 0  0      0    257     81   3022    0    0     0     0 2885 5905  2  1 96  0  0 2026-07-03 19:11:37
 0  0      0    259     81   3022    0    0     0    30 3828 8965  4  3 93  0  0 2026-07-03 19:11:39
 0  0      0    256     81   3022    0    0     0     4 2525 4856  2  1 97  0  0 2026-07-03 19:11:41
 0  0      0    254     81   3022    0    0     0    38 3373 7595  4  2 94  0  0 2026-07-03 19:11:43
 1  0      0    255     81   3022    0    0     0     0 2458 4143  1  1 98  0  0 2026-07-03 19:11:45
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    257     81   3022    0    0     0     0 2909 6010  2  2 96  0  0 2026-07-03 19:11:47
 0  0      0    260     81   3022    0    0     0    22 4372 10281  6  3 91  0  0 2026-07-03 19:11:49
 0  0      0    258     81   3022    0    0     0     0 2552 5001  2  1 97  0  0 2026-07-03 19:11:51
 0  0      0    255     81   3022    0    0     0    36 3248 7480  4  2 94  0  0 2026-07-03 19:11:53
 2  0      0    256     81   3022    0    0     0    54 3080 6323  2  2 95  1  0 2026-07-03 19:11:55
 0  0      0    255     81   3022    0    0     0     2 2645 5490  2  1 97  0  0 2026-07-03 19:11:57
 1  0      0    254     81   3022    0    0     0     2 4112 9523  5  3 92  0  0 2026-07-03 19:11:59
 0  0      0    259     81   3022    0    0     0    28 2465 4831  2  1 97  0  0 2026-07-03 19:12:01
 0  0      0    259     81   3022    0    0     0    44 3037 6594  2  2 96  0  0 2026-07-03 19:12:03
 0  0      0    256     81   3022    0    0     0     8 4017 8797  5  2 92  0  0 2026-07-03 19:12:05
 0  0      0    256     81   3022    0    0     0    36 2979 6102  2  2 96  0  0 2026-07-03 19:12:07
 0  0      0    256     81   3022    0    0     0     0 3691 8885  5  2 93  0  0 2026-07-03 19:12:09
 0  0      0    257     81   3022    0    0    38    38 2597 4993  1  1 97  0  0 2026-07-03 19:12:11
 1  0      0    254     81   3022    0    0     0     0 2214 4025  1  1 97  0  0 2026-07-03 19:12:13
 0  0      0    261     81   3022    0    0     0     0 3423 7417  5  2 93  0  0 2026-07-03 19:12:15
 0  0      0    258     81   3022    0    0     0    28 2876 5799  2  1 96  0  0 2026-07-03 19:12:17
 4  0      0    250     81   3023    0    0     0     0 4242 9472  5  3 92  0  0 2026-07-03 19:12:19
 0  0      0    257     81   3022    0    0     0     0 2683 5759  2  2 96  0  0 2026-07-03 19:12:21
 0  0      0    256     81   3022    0    0     0    26 2718 5657  2  1 97  0  0 2026-07-03 19:12:23
 0  0      0    252     81   3022    0    0     0     0 3598 8123  5  2 93  0  0 2026-07-03 19:12:25
 1  0      0    255     81   3022    0    0     0    24 2880 5960  2  1 96  0  0 2026-07-03 19:12:27
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    255     81   3022    0    0     0     0 3643 8005  2  2 96  0  0 2026-07-03 19:12:29
 0  0      0    257     81   3022    0    0     0     0 3172 6577  4  2 94  0  0 2026-07-03 19:12:31
 0  0      0    258     81   3022    0    0     0    40 3173 6840  3  1 95  1  0 2026-07-03 19:12:33
 1  0      0    252     81   3022    0    0     0    24 3406 7820  4  2 94  0  0 2026-07-03 19:12:35
 0  0      0    254     81   3023    0    0   120    14 3266 6591  3  2 95  0  0 2026-07-03 19:12:37
 1  0      0    252     81   3023    0    0     0    38 3155 6721  2  2 96  0  0 2026-07-03 19:12:39
 0  0      0    254     81   3023    0    0     0     4 3205 7406  4  2 94  0  0 2026-07-03 19:12:41
 1  0      0    247     81   3023    0    0     0    44 2336 4203  1  1 98  0  0 2026-07-03 19:12:43
 4  0      0    253     81   3023    0    0     0    34 3083 5814  3  2 95  0  0 2026-07-03 19:12:45
 0  0      0    252     81   3023    0    0     0     0 3077 7414  3  2 95  0  0 2026-07-03 19:12:47
 0  0      0    256     81   3023    0    0     0     0 3122 6454  2  2 96  0  0 2026-07-03 19:12:49
 0  0      0    254     81   3023    0    0     0    24 3635 8712  5  2 93  0  0 2026-07-03 19:12:51
 0  0      0    254     81   3023    0    0     0     4 2842 5894  2  1 97  0  0 2026-07-03 19:12:53
 0  0      0    262     81   3023    0    0     0    28 2594 5275  1  1 97  0  0 2026-07-03 19:12:55
 0  0      0    254     81   3023    0    0     0     0 4050 9353  5  3 92  0  0 2026-07-03 19:12:57
 0  0      0    260     81   3023    0    0     0     4 2564 5174  2  1 97  0  0 2026-07-03 19:12:59
 0  0      0    252     81   3023    0    0     0    30 3715 8552  5  2 93  0  0 2026-07-03 19:13:01
 1  0      0    250     81   3023    0    0     0     2 2879 6156  2  1 97  0  0 2026-07-03 19:13:03
 0  0      0    250     81   3023    0    0     0    26 3050 6165  2  1 97  0  0 2026-07-03 19:13:05
 0  0      0    251     81   3023    0    0     0    36 3698 8700  5  2 93  0  0 2026-07-03 19:13:07
 0  0      0    252     81   3023    0    0     0    34 2758 5417  2  1 97  0  0 2026-07-03 19:13:09
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 4  0      0    243     81   3023    0    0     0    32 3314 7413  4  2 94  0  0 2026-07-03 19:13:11
 1  0      0    249     81   3023    0    0     0     0 2126 3967  2  1 97  0  0 2026-07-03 19:13:13
 3  0      0    253     81   3023    0    0     0     0 2973 5723  2  1 97  0  0 2026-07-03 19:13:15
 3  0      0    249     81   3023    0    0     0    28 3573 8626  5  3 93  0  0 2026-07-03 19:13:17
 0  0      0    250     81   3023    0    0     0     2 2982 6219  2  2 97  0  0 2026-07-03 19:13:19
 0  0      0    251     81   3023    0    0     0     2 3180 6986  3  2 96  0  0 2026-07-03 19:13:21
 0  0      0    252     81   3023    0    0     0    24 3424 7692  5  3 92  0  0 2026-07-03 19:13:23
 0  0      0    260     81   3023    0    0     0     0 2856 5462  2  2 96  0  0 2026-07-03 19:13:25
 0  0      0    254     81   3023    0    0     4    22 3714 8422  5  2 92  0  0 2026-07-03 19:13:27
 0  0      0    262     81   3023    0    0     0     2 2740 5294  2  1 98  0  0 2026-07-03 19:13:29
 0  0      0    261     81   3023    0    0     0     0 3289 6945  2  2 96  0  0 2026-07-03 19:13:31
 0  0      0    257     81   3023    0    0     0    28 3494 7993  5  2 93  0  0 2026-07-03 19:13:33
 0  0      0    263     81   3023    0    0     0     2 3209 6365  2  2 97  0  0 2026-07-03 19:13:35
 1  0      0    260     82   3023    0    0     0    58 3198 7124  3  2 95  0  0 2026-07-03 19:13:37
 0  0      0    259     82   3023    0    0     0     2 3045 6849  4  2 94  0  0 2026-07-03 19:13:39
 1  0      0    255     82   3023    0    0     0     0 2693 5215  2  1 97  0  0 2026-07-03 19:13:41
 1  0      0    253     82   3023    0    0     0    80 2984 6505  4  2 93  0  0 2026-07-03 19:13:43
 0  0      0    254     82   3023    0    0     0     0 2957 5588  2  2 96  0  0 2026-07-03 19:13:45
 0  0      0    259     82   3023    0    0     0     0 3178 6857  2  1 96  0  0 2026-07-03 19:13:47
 0  0      0    253     82   3023    0    0     0    24 3634 7712  5  2 92  0  0 2026-07-03 19:13:49
 0  0      0    255     82   3023    0    0     0     0 3078 6544  3  2 96  0  0 2026-07-03 19:13:51
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    255     82   3023    0    0     0    24 3410 7663  4  2 94  0  0 2026-07-03 19:13:53
 0  0      0    256     82   3023    0    0     0     2 2739 5266  2  1 97  0  0 2026-07-03 19:13:55
 0  0      0    259     82   3023    0    0     0     0 3124 6855  3  2 96  0  0 2026-07-03 19:13:57
 0  0      0    256     82   3023    0    0     0    24 3534 7543  5  2 93  0  0 2026-07-03 19:13:59
 0  0      0    258     82   3023    0    0     0     4 3244 6909  3  1 96  0  0 2026-07-03 19:14:01
 0  0      0    255     82   3023    0    0     0    30 2726 5639  2  1 97  0  0 2026-07-03 19:14:03
 3  0      0    250     82   3023    0    0     0     2 3758 8395  5  2 93  0  0 2026-07-03 19:14:05
 0  0      0    257     82   3023    0    0     0    22 3021 6716  2  1 97  0  0 2026-07-03 19:14:07
 1  0      0    243     82   3023    0    0     0    34 2881 5672  4  2 94  0  0 2026-07-03 19:14:09
 0  0      0    250     82   3023    0    0     0     6 3122 6422  3  2 96  0  0 2026-07-03 19:14:11
 0  0      0    254     82   3023    0    0     0     8 2781 5775  2  1 97  0  0 2026-07-03 19:14:13
 0  0      0    257     82   3023    0    0     0    46 3409 7188  4  2 93  0  0 2026-07-03 19:14:15
 0  0      0    256     82   3023    0    0     0     0 3267 7190  2  2 96  0  0 2026-07-03 19:14:17
 0  0      0    256     82   3023    0    0     0    22 3590 7971  4  2 93  0  0 2026-07-03 19:14:19
 0  0      0    258     82   3023    0    0     0     0 3318 7146  3  1 96  0  0 2026-07-03 19:14:21
 0  0      0    258     82   3023    0    0     0     0 2747 5776  2  2 97  0  0 2026-07-03 19:14:23
 0  0      0    250     82   3023    0    0     0    28 3320 6853  5  2 92  0  0 2026-07-03 19:14:25
 1  0      0    252     82   3023    0    0     0     0 2848 5931  2  2 96  0  0 2026-07-03 19:14:27
 0  0      0    255     82   3023    0    0     0    36 3063 6208  2  1 97  0  0 2026-07-03 19:14:29
 0  0      0    259     82   3023    0    0     0     0 4077 9340  5  3 92  0  0 2026-07-03 19:14:31
10  0      0    255     82   3023    0    0     0     0 2777 5729  2  1 97  0  0 2026-07-03 19:14:33
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 1  0      0    250     82   3023    0    0     0    32 3440 7198  5  2 93  0  0 2026-07-03 19:14:35
 0  0      0    252     82   3023    0    0     0    24 2410 4543  2  1 97  0  0 2026-07-03 19:14:37
 0  0      0    252     82   3023    0    0     0     0 2909 6166  2  2 96  0  0 2026-07-03 19:14:39
 0  0      0    249     82   3023    0    0     0    42 3788 8431  6  2 92  0  0 2026-07-03 19:14:41
 0  0      0    250     82   3023    0    0     0    44 2928 6097  2  2 96  0  0 2026-07-03 19:14:43
 0  0      0    255     82   3023    0    0     0    68 3402 7546  4  2 94  0  0 2026-07-03 19:14:45
 0  0      0    256     82   3023    0    0     0     4 2807 5881  2  1 97  0  0 2026-07-03 19:14:47
 0  0      0    257     82   3023    0    0     0     0 3475 7483  3  2 95  0  0 2026-07-03 19:14:49
 0  0      0    252     82   3023    0    0     0    22 3802 8820  6  3 92  0  0 2026-07-03 19:14:51
 0  0      0    255     82   3023    0    0     0     0 2969 5863  2  1 96  0  0 2026-07-03 19:14:53
 0  0      0    255     82   3023    0    0     0     0 2849 5483  2  1 97  0  0 2026-07-03 19:14:55
 0  0      0    254     82   3023    0    0     0    24 3362 7607  4  2 94  0  0 2026-07-03 19:14:57
 1  0      0    253     82   3023    0    0     0     0 2986 6242  2  1 97  0  0 2026-07-03 19:14:59
 0  1      0    256     82   3023    0    0   246    24 3746 8726  5  2 93  1  0 2026-07-03 19:15:01
 1  0      0    255     82   3023    0    0     0     0 2380 4715  2  1 97  0  0 2026-07-03 19:15:03
 0  0      0    255     82   3023    0    0     0     0 2721 5253  2  1 97  0  0 2026-07-03 19:15:05
 0  0      0    251     82   3023    0    0     0    30 3505 7771  5  2 93  0  0 2026-07-03 19:15:07
 1  0      0    255     82   3023    0    0     0    22 2912 6067  2  2 96  0  0 2026-07-03 19:15:09
 4  0      0    245     82   3024    0    0    10    34 3658 8012  4  2 94  0  0 2026-07-03 19:15:11
 0  0      0    250     82   3023    0    0     0     2 3036 6715  3  2 95  0  0 2026-07-03 19:15:13
 0  0      0    252     82   3023    0    0     0     0 2859 5581  1  1 97  0  0 2026-07-03 19:15:15
procs -----------메모리---------- ---스왑-- ---입출력-- -시스템-- ------CPU----- -----타임스탬프----
 r  b 스왑 가용 버퍼 캐시  입  출   입   출   in   cs us sy id wa st                      KST
 0  0      0    255     82   3023    0    0     0    48 3262 7470  5  2 93  0  0 2026-07-03 19:15:17
 0  0      0    256     82   3023    0    0     0     0 3223 7120  2  1 96  0  0 2026-07-03 19:15:19
 0  0      0    258     82   3023    0    0     0    36 3007 6730  2  1 97  0  0 2026-07-03 19:15:21
 0  0      0    256     82   3023    0    0     0     4 3368 7554  5  2 93  0  0 2026-07-03 19:15:23
 0  0      0    258     82   3023    0    0     0     0 2851 5417  1  2 97  0  0 2026-07-03 19:15:25
